,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
6181,6498,MATN3,ENSG00000132031,7.835656213454712e-05,0.9806226951356426,0.9900928991252598,39,0
6593,6932,PDGFRA,ENSG00000134853,7.809844353924628e-05,0.4379222131577609,0.6314551288676337,184,0
12035,12708,SEMA3E,ENSG00000170381,7.708323356069503e-05,0.29883800507108194,0.4981577326675105,61,0
6411,6741,DYDC2,ENSG00000133665,7.689404301345349e-05,0.33301712600691025,0.5343365604755946,40,0
14990,16116,UBQLN2,ENSG00000188021,7.644812084310422e-05,0.24112179577955573,0.43389477009050886,246,0
3604,3781,NAA40,ENSG00000110583,7.6367219734518e-05,0.7116216437546622,0.837952397400748,329,0
11589,12233,IRF2BP2,ENSG00000168264,7.636095824063175e-05,0.13567621426779927,0.2946861002610684,1189,0
12940,13725,CATSPER1,ENSG00000175294,7.604141948653049e-05,0.4126144402308044,0.6083671876782449,61,0
12658,13409,TNFRSF10D,ENSG00000173530,7.599933386439144e-05,0.9743921308326995,0.9872546138337276,101,0
5648,5925,VIL1,ENSG00000127831,7.577596062963659e-05,0.9660354547937231,0.984326912840047,66,0
5057,5297,CYREN,ENSG00000122783,7.476321976050476e-05,0.47398640841370787,0.6627953468762304,346,0
5964,6264,HELZ2,ENSG00000130589,7.414629465269878e-05,0.968612795682453,0.9854652116528159,291,0
9225,9729,PDLIM3,ENSG00000154553,7.394508363425054e-05,0.4637402858024273,0.654360696832215,352,0
2729,2857,ZNF106,ENSG00000103994,7.390821763594889e-05,0.10777710899245045,0.2516417870029134,707,0
5,7,FGR,ENSG00000000938,7.299064482386048e-05,0.6447235465260863,0.7911425202345422,74,0
1550,1618,SMAP2,ENSG00000084070,7.29362328034943e-05,0.5504761057163972,0.7233802714336244,373,0
9064,9554,ADGRA3,ENSG00000152990,7.231281522442313e-05,0.16888664657954344,0.34165574480459365,85,0
5889,6182,MOSPD2,ENSG00000130150,7.107623432781182e-05,0.04615676441692339,0.13592102426088162,255,0
12162,12854,PYGO1,ENSG00000171016,7.081015364212148e-05,0.7546889650353351,0.865358678102833,34,0
4410,4616,CRYZ,ENSG00000116791,7.046477426544274e-05,0.4020400324484906,0.5997022717210762,303,0
14068,15025,WBP2NL,ENSG00000183066,7.007850091094556e-05,0.7210125575295636,0.8442940147856036,23,0
7769,8174,URB1,ENSG00000142207,6.993576823695888e-05,0.44205681437424194,0.6348586703339983,123,0
17773,23626,IKBKG,ENSG00000269335,6.909553745859548e-05,0.3964916415260743,0.5946062605546554,95,0
15728,16981,DNM3,ENSG00000197959,6.883846101712207e-05,0.33744923727607246,0.5389224192972639,49,0
8965,9449,GEMIN6,ENSG00000152147,6.7992025594178e-05,0.0513094691167406,0.14666320658282458,266,0
3347,3512,WNT3,ENSG00000108379,6.780829845052777e-05,0.8821319619084803,0.9374226877520414,33,0
4345,4548,CHD5,ENSG00000116254,6.774003402544902e-05,0.8848863559002108,0.9390715290808467,13,0
12703,13459,STAT5B,ENSG00000173757,6.733879357754828e-05,0.3748411894060011,0.5748347078548336,167,0
10169,10726,FAM102B,ENSG00000162636,6.72562963376611e-05,0.7442912604903271,0.8592862036790632,59,0
11661,12308,SNRNP48,ENSG00000168566,6.714616416734158e-05,0.7907764496182194,0.8869377066416754,259,0
7698,8101,NARF,ENSG00000141562,6.677887695669024e-05,0.328653598754559,0.5309000550591264,108,0
4278,4480,DCAF17,ENSG00000115827,6.676717907532878e-05,0.6518461094959243,0.7963786408506615,87,0
4755,4974,MXI1,ENSG00000119950,6.647378339525788e-05,0.47755739542086517,0.6655009355912991,587,0
8261,8689,RASA1,ENSG00000145715,6.635089593580345e-05,0.5776122608497791,0.7435701650820051,153,0
9426,9939,PPP2R2B,ENSG00000156475,6.611413425869413e-05,0.9265869731770924,0.9626436271278773,90,0
13813,14719,OR6T1,ENSG00000181499,6.602704524993896e-05,0.8538190193724147,0.9221262391842918,2,0
1065,1109,EXOC5,ENSG00000070367,6.518377658893478e-05,0.24271236246191863,0.4357189252039672,424,0
3898,4090,GMDS,ENSG00000112699,6.397704747489808e-05,0.22075728216604196,0.4094265473556971,297,0
10433,11001,PPP4R2,ENSG00000163605,6.391507635139916e-05,0.7913090739882033,0.8872262755535217,664,0
8902,9381,NR3C2,ENSG00000151623,6.37712625738902e-05,0.5344144734536451,0.711610516730401,39,0
8564,9017,POLE3,ENSG00000148229,6.375209824961909e-05,0.434446974613355,0.6283432867233845,836,0
7658,8059,AFG3L2,ENSG00000141385,6.345334067975046e-05,0.538525438665383,0.714669776875993,868,0
13193,14023,DEAF1,ENSG00000177030,6.327669866181709e-05,0.5866829146854733,0.7504873040997324,148,0
7011,7373,GRHPR,ENSG00000137106,6.308817698501367e-05,0.23739773505846018,0.42953849098111246,752,0
4839,5065,UFM1,ENSG00000120686,6.297530781607199e-05,0.5304706615590653,0.7087016104902892,978,0
2588,2710,CORO1A,ENSG00000102879,6.295394395356593e-05,0.1383632047185013,0.2986365251978797,322,0
330,345,CD6,ENSG00000013725,6.292216228635123e-05,0.33404790071166135,0.5355164789618851,89,0
11438,12070,YIF1B,ENSG00000167645,6.22675795987081e-05,0.1657710836377383,0.33704555901580524,445,0
9506,10024,SSBP3,ENSG00000157216,6.133075803518295e-05,0.20690537217331673,0.39205197170643746,265,0
5880,6173,KCNA5,ENSG00000130037,6.051855721597463e-05,0.5841800142416317,0.7485697709965896,366,0
10811,11396,CDK5,ENSG00000164885,5.962663147617225e-05,0.4906232494159404,0.6768659258304541,199,0
3169,3318,PSMA2,ENSG00000106588,5.95565984017014e-05,0.067223943676294,0.180147058306526,1085,0
16191,17610,NELFE,ENSG00000204356,5.8542998691259976e-05,0.2416753975259358,0.4345889898174947,710,0
5086,5326,ITPR2,ENSG00000123104,5.8457127837966585e-05,0.7222500378435843,0.8450457219934481,241,0
10580,11154,CCDC51,ENSG00000164051,5.7638855651021004e-05,0.877299920730047,0.9347415635943512,136,0
14374,15385,H2BC21,ENSG00000184678,5.735785467550158e-05,0.5914241565672815,0.753551195544552,400,0
2480,2592,SRPX,ENSG00000101955,5.7313287406102984e-05,0.4635985647606219,0.654360696832215,141,0
