,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
12250,13184,PRSS27,ENSG00000172382,0.0020678635904026917,2.976454452497315e-11,4.2472077159845175e-10,377,1
2187,2328,CDKN3,ENSG00000100526,0.002067584547588006,5.992484310837755e-13,9.968161056655988e-12,588,1
15105,16459,CTSE,ENSG00000196188,0.002066316871555305,6.228254818697745e-07,5.28232034271243e-06,489,1
6210,6660,MYH10,ENSG00000133026,0.002063139133776228,2.579086892646945e-11,3.712446590889806e-10,300,1
192,209,DLEC1,ENSG00000008226,0.0020533029603052744,0.00991255041609779,0.03246966877004653,79,1
8626,9252,EEF1AKMT1,ENSG00000150456,0.002053219011170907,0.00618674557081472,0.02169323733244719,111,1
459,491,CENPQ,ENSG00000031691,0.002052660954142937,0.00011592341371208786,0.0006487473570969229,289,1
2260,2403,BRMS1L,ENSG00000100916,0.002052447423983962,3.0678172017088295e-06,2.3334786420576843e-05,231,1
1428,1514,RBL1,ENSG00000080839,0.002048530231189469,4.8497908460309086e-09,5.4047792494477706e-08,184,1
8073,8652,CCNA2,ENSG00000145386,0.0020473326559872665,1.8019404138327655e-06,1.422729614330809e-05,267,1
9803,10536,ZNF382,ENSG00000161298,0.002046069287708108,0.000648237635982127,0.0030361454223534153,71,1
7047,7552,THUMPD2,ENSG00000138050,0.002045154614951505,3.1740137358646206e-13,5.40419963604094e-12,429,1
29,34,KLHL13,ENSG00000003096,0.0020425885052579207,2.3586616025362842e-05,0.000153602097511961,82,1
12586,13565,GTF2IRD2B,ENSG00000174428,0.0020423289015889167,9.528235598659977e-07,7.884909578094023e-06,275,1
9652,10367,MIX23,ENSG00000160124,0.0020402020288144682,2.462659353623614e-15,4.932144259779444e-14,666,1
8850,9502,PLEKHH2,ENSG00000152527,0.002035463143672262,3.4502473559718024e-08,3.4729290621477546e-07,175,1
15729,17216,ZNF652,ENSG00000198740,0.0020329333058487814,5.950027696683163e-13,9.9066590175651e-12,409,1
11251,12082,SEMA6B,ENSG00000167680,0.002032506168572181,6.244814138261451e-05,0.00037268770204061154,109,1
2028,2159,UPB1,ENSG00000100024,0.002030456697811251,0.00010499638663384593,0.0005930930325823351,115,1
4631,4957,BCL11A,ENSG00000119866,0.002030241626776947,3.9267736426840415e-31,1.8866267514650854e-29,659,1
14512,15766,ZNF555,ENSG00000186300,0.0020298158320096824,0.0004924623556516132,0.00238079887025507,117,1
11655,12525,MUC15,ENSG00000169550,0.0020273007405332373,0.0003522454978273534,0.0017597662937641424,158,1
8999,9664,CABYR,ENSG00000154040,0.0020268397241994577,1.8146125045592516e-09,2.132789518208385e-08,182,1
15298,16697,ZNF585A,ENSG00000196967,0.002024528067344907,0.00014298135555934263,0.0007846167035782274,174,1
1323,1405,ITGA8,ENSG00000077943,0.00202450144971753,3.147962103919471e-06,2.3914186462281428e-05,116,1
16208,17977,DNAJC19,ENSG00000205981,0.0020226272692810657,1.092863854094082e-44,8.546573820004153e-43,2118,1
14957,16291,ZDHHC11,ENSG00000188818,0.0020216767210513354,0.005311903966326958,0.019050932132558367,60,1
6359,6819,HMGCS2,ENSG00000134240,0.002018360487584557,0.0015572903121279633,0.0065992140484615654,28,1
15355,16760,PIWIL2,ENSG00000197181,0.002016169684273856,0.0006186305492840918,0.0029143628788247345,126,1
6534,7002,MTO1,ENSG00000135297,0.0020143115847452505,3.898263423673388e-10,4.959304841454913e-09,368,1
8790,9434,KCNE4,ENSG00000152049,0.0020082155949895895,0.0005206552659262263,0.00250149930291417,158,1
17013,20360,HOGA1,ENSG00000241935,0.0020077877212315797,0.007246705192709143,0.02484564989680977,40,1
8744,9382,AKR1C2,ENSG00000151632,0.00200401281653177,1.59138443579602e-118,4.166428961254363e-116,3218,1
4722,5056,CCDC77,ENSG00000120647,0.0020034321730107185,1.5750770621588212e-06,1.2601314051328214e-05,261,1
6254,6706,CSNK1G2,ENSG00000133275,0.0020014120182439464,3.6129444222245715e-06,2.7206269690490575e-05,402,1
13817,14949,HOXB4,ENSG00000182742,0.002001040898587393,6.822480229417763e-06,4.906373620399359e-05,115,1
5193,5555,COL21A1,ENSG00000124749,0.00199939516167362,0.0010411805533334405,0.004619088088400934,77,1
15601,17061,SZT2,ENSG00000198198,0.0019987339032030552,8.253219314007099e-07,6.892945303168666e-06,321,1
14848,16174,ZNF383,ENSG00000188283,0.0019975126396571652,7.271400425286051e-05,0.00042885357062615904,178,1
7728,8280,ITGA10,ENSG00000143127,0.0019973615700958156,0.008388408118408628,0.028124831599675548,119,1
7571,8109,ZNF750,ENSG00000141579,0.001994189466275866,0.003302089951739006,0.012598153110488943,189,1
10242,10997,ICA1L,ENSG00000163596,0.001992719592752135,4.645805430156823e-09,5.1934699935509286e-08,289,1
14023,15208,CCR4,ENSG00000183813,0.001991045211666617,0.000278629866418469,0.0014336224827256174,58,1
5145,5502,ZNF576,ENSG00000124444,0.0019909594690339953,8.301611830066829e-06,5.8558616833329664e-05,363,1
4791,5128,TMEM131L,ENSG00000121210,0.001990363696082072,4.731427694315155e-06,3.497268465540232e-05,165,1
919,979,LRRC40,ENSG00000066557,0.0019867728978718233,1.6539201053039582e-05,0.00011089556663016811,277,1
15162,16532,EPHB4,ENSG00000196411,0.0019845345386249177,0.00017422210926235781,0.0009428766937760616,272,1
3558,3816,CAPRIN2,ENSG00000110888,0.001980479863818587,1.1798082222512462e-08,1.2544576536179378e-07,277,1
14359,15592,INKA1,ENSG00000185614,0.001980319961056679,0.000834734005985373,0.0037993121234884764,158,1
2974,3185,GTPBP10,ENSG00000105793,0.001980029704346976,6.017325958980705e-08,5.882196615204894e-07,269,1
2250,2391,CINP,ENSG00000100865,0.001971335338332708,1.4718117899097457e-10,1.973888640290984e-09,738,1
4911,5258,PMS2,ENSG00000122512,0.0019694115628725757,0.000992352806433973,0.0044263835674641285,204,1
2696,2874,OIP5,ENSG00000104147,0.0019691800905598535,2.2956277576810153e-08,2.3683903736440628e-07,135,1
873,928,ANKRD44,ENSG00000065413,0.0019677289198715606,1.5809534236457943e-10,2.112420384479384e-09,455,1
17746,24147,NOL12,ENSG00000273899,0.0019669521213421283,9.48492246340148e-05,0.0005446443874804442,265,1
983,1044,FTSJ1,ENSG00000068438,0.0019660912251147702,6.062987008431923e-12,9.196293896500646e-11,468,1
7357,7879,SLC24A4,ENSG00000140090,0.0019643961045986568,0.007692459210935828,0.026160443457371185,39,1
1891,2014,MSH2,ENSG00000095002,0.00196340590963761,1.8188489939408727e-11,2.6562253092596496e-10,375,1
6120,6564,ZRANB2,ENSG00000132485,0.001963238574637264,6.7730991632274074e-40,4.61720892013974e-38,1842,1
6251,6703,ZNF414,ENSG00000133250,0.001961187575426367,0.0001705710407643,0.0009239477815313582,225,1
5254,5617,PTGER2,ENSG00000125384,0.001959430766017998,0.005903026809441053,0.02083998032295341,85,1
7222,7737,ETFBKMT,ENSG00000139160,0.001959091518074274,0.0008247391113235654,0.003762351526782881,140,1
4682,5012,NUP43,ENSG00000120253,0.0019588773656222555,1.6663612379876317e-05,0.00011157455805873449,216,1
13103,14140,THAP5,ENSG00000177683,0.0019574489547680555,5.4266709235124724e-14,9.813094117442724e-13,704,1
2794,2985,RNASEH2A,ENSG00000104889,0.0019546953214504936,3.2132621534402575e-131,1.0008203586534182e-128,4849,1
11447,12301,MYL1,ENSG00000168530,0.0019529900617069667,0.01339816296711844,0.041728316324639296,18,1
10046,10792,B3GALNT2,ENSG00000162885,0.0019517966986563231,1.7747681947166958e-09,2.0900382944952482e-08,277,1
6155,6602,KHDC4,ENSG00000132680,0.0019485896472075973,1.075674753418348e-07,1.0189860734400869e-06,297,1
232,250,METTL13,ENSG00000010165,0.0019462965569406185,1.7381977965644689e-06,1.375407060663037e-05,265,1
5052,5404,EXOSC9,ENSG00000123737,0.0019448454050012887,5.294639377825156e-09,5.864356858394325e-08,468,1
