,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
10778,12156,MLST8,ENSG00000167965,0.0012208388592952336,0.9655401077364938,0.9889725927011023,39,0
14718,17319,NOS1AP,ENSG00000198929,0.001220792325006591,0.6090218565160019,0.845071931310155,18,0
4876,5420,INHA,ENSG00000123999,0.0012204647064208984,0.6870829177024698,0.8787494124180834,5,0
15329,19486,LINC01118,ENSG00000222005,0.0012201368808746338,0.6341310298830014,0.85445025526785,3,0
2556,2815,RBL2,ENSG00000103479,0.0012198181427789457,0.3504909242861248,0.6796905392917105,99,0
2506,2756,WDR59,ENSG00000103091,0.0012195239690217104,0.43245907000702055,0.7421407489360499,55,0
10077,11334,ZNF12,ENSG00000164631,0.0012191064750491562,0.3359151178708768,0.6672719743623322,59,0
4173,4625,TMEM9,ENSG00000116857,0.0012187535066713285,0.3043405614167818,0.6395796407735757,181,0
11873,13513,MSRB3,ENSG00000174099,0.0012184953236061594,0.18987433511341723,0.5198263515649589,69,0
7468,8342,SNX27,ENSG00000143376,0.0012175826309823695,0.23530208360303695,0.5757113156908316,81,0
653,719,KCNQ1,ENSG00000053918,0.0012158087144295375,0.96505336332703,0.9887911626497587,18,0
10183,11459,SVEP1,ENSG00000165124,0.0012157785573175975,0.45890760909275186,0.7601987705319733,14,0
3862,4289,SNX4,ENSG00000114520,0.001215296649289402,0.09830808085507986,0.3802657685501678,88,0
6913,7723,PDE6H,ENSG00000139053,0.0012150108814239502,0.7621259880762689,0.9128240995218848,1,0
11630,13204,MANEA,ENSG00000172469,0.001214759759604931,0.6009542985358437,0.8413670857236709,25,0
6594,7359,IL11RA,ENSG00000137070,0.001214240606014545,0.5830465342896387,0.831405889271891,13,0
6687,7468,CFAP300,ENSG00000137691,0.0012141852997816526,0.4613429916883185,0.7615932410792936,13,0
13436,15594,PCGF3,ENSG00000185619,0.001213769993332566,0.23445098764007977,0.5750330714209292,61,0
5869,6559,ITGB4,ENSG00000132470,0.0012135923673797931,0.30643619896399044,0.6411642798050323,140,0
14520,17076,HELZ,ENSG00000198265,0.0012133985346313133,0.38099900801441544,0.7025473590709476,86,0
6820,7619,SSB,ENSG00000138385,0.0012131078889773739,0.035827964716341254,0.2216252263364113,527,0
3467,3845,MAGOHB,ENSG00000111196,0.001212610102190477,0.4968477660089661,0.7839126279597933,123,0
4147,4596,SLC35D1,ENSG00000116704,0.0012121950478657432,0.49793020755027506,0.7844617998258187,23,0
11720,13319,BNC2,ENSG00000173068,0.0012118997121298755,0.5063445619258391,0.7893689711918794,27,0
10624,11969,TBC1D2B,ENSG00000167202,0.001211593160405755,0.6970674256526376,0.8823745250155155,32,0
10451,11770,CYB5R2,ENSG00000166394,0.0012115004506927948,0.2557651570403804,0.5966017853501494,108,0
15009,17988,ZDHHC11B,ENSG00000206077,0.0012107578416665394,0.7746610912334653,0.917692034976293,6,0
15517,20171,,ENSG00000238114,0.0012104352936148643,0.28821556573003626,0.6272722646058612,36,0
7948,8891,IL2RG,ENSG00000147168,0.0012103042681701481,0.5395949957038044,0.8106397083201847,32,0
4370,4849,HS1BP3,ENSG00000118960,0.0012093290741391042,0.5427957911760453,0.8120666716129298,34,0
12469,14275,CTNNBIP1,ENSG00000178585,0.0012091298784137866,0.21873837119936868,0.5547494605304419,109,0
15072,18511,CEP43,ENSG00000213066,0.0012089973049504417,0.18079842074209806,0.5094397735220009,35,0
14518,17072,SLC29A3,ENSG00000198246,0.0012074172496795653,0.9863926248538245,0.9957068870752187,10,0
6599,7364,CCL21,ENSG00000137077,0.0012066147249677906,0.861619130222556,0.9531247359919881,23,0
12987,14962,C1orf116,ENSG00000182795,0.0012064204406990132,0.42260833552744104,0.7353783298335178,71,0
4769,5306,BICC1,ENSG00000122870,0.0012061027170834587,0.4133831048724885,0.728689745180415,51,0
1823,1992,TGFB2,ENSG00000092969,0.0012055286788381636,0.3018560479170397,0.6381194233450947,16,0
14401,16914,HOXC6,ENSG00000197757,0.0012054252955648634,0.9953890609592285,0.999182469838949,9,0
11649,13228,MRPL52,ENSG00000172590,0.001205380472496448,0.032445669105180375,0.20962073050828486,302,0
3723,4130,LOX,ENSG00000113083,0.001203866328957469,0.14341427300784873,0.45790822542602055,129,0
6307,7043,CDK4,ENSG00000135446,0.001203864701092243,0.4224341422663588,0.7352713435215091,150,0
9888,11131,OTOP1,ENSG00000163982,0.0012037977576255798,0.7723075587815509,0.91697565269667,4,0
3481,3860,AKAP3,ENSG00000111254,0.0012037158012390137,0.7632615144472362,0.9134739889705489,1,0
3086,3414,CXCL12,ENSG00000107562,0.001203322783112526,0.40739712127718375,0.7234592811520314,57,0
3593,3979,ULBP1,ENSG00000111981,0.0012022971820372802,0.4562607722325569,0.7589416260947229,26,0
2094,2296,ACO2,ENSG00000100412,0.0012017784787243919,0.14374471847918763,0.45798194717025875,76,0
6892,7700,CENPE,ENSG00000138778,0.0012012462787054203,0.9762883628110126,0.9919306049002863,27,0
12478,14289,SUZ12,ENSG00000178691,0.0012007445970853782,0.13935510714264113,0.4514704742757402,227,0
14921,17837,TRIQK,ENSG00000205133,0.0012002004776149988,0.4685441427679994,0.766241322044809,40,0
13210,15279,PGP,ENSG00000184207,0.0011995135821768494,0.34817004774695703,0.6774536110454203,61,0
6266,6994,UGT2B28,ENSG00000135226,0.0011983215808868408,0.665762228380741,0.8689462464530672,3,0
8226,9211,FERMT3,ENSG00000149781,0.0011976102197712119,0.3560089693096985,0.6832000617234928,11,0
13385,15532,CCDC137,ENSG00000185298,0.0011969443835921027,0.21732445819895196,0.5525038152637475,173,0
12142,13847,JAKMIP2,ENSG00000176049,0.0011967431361738004,0.2619655761095967,0.6029154301287513,19,0
6265,6992,UGT2A3,ENSG00000135220,0.0011957287788391113,0.7643447002424891,0.9138017347580846,1,0
4156,4608,BCAS2,ENSG00000116752,0.0011944772708121427,0.0824221974278218,0.3560016709209666,172,0
814,891,SUGP2,ENSG00000064607,0.0011927888129547144,0.12851146658498505,0.4342081169684003,157,0
1315,1435,VDAC3,ENSG00000078668,0.0011926918212538926,0.26776448041684364,0.6083650251939979,191,0
11788,13403,SMARCC1,ENSG00000173473,0.0011922526944960867,0.04029868079215415,0.2388600845763738,175,0
86,97,WDR54,ENSG00000005448,0.001191808890773734,0.2428131827850547,0.584254613812284,134,0
13827,16158,DCUN1D3,ENSG00000188215,0.001191495805978775,0.42225159084064423,0.7352713435215091,25,0
2312,2540,CELF4,ENSG00000101489,0.0011913431032250326,0.5183583558127468,0.7974267456738479,12,0
11688,13280,PDP2,ENSG00000172840,0.0011910371083234037,0.5407157570429175,0.8112733459086212,28,0
6344,7083,CCDC142,ENSG00000135637,0.0011909787597901682,0.1580676759068903,0.48120430758973926,68,0
5346,5959,DGCR6L,ENSG00000128185,0.0011908240380015835,0.18497654721887402,0.5147877080492579,134,0
9479,10670,GMEB1,ENSG00000162419,0.0011899651839367806,0.21340411659884162,0.5471132045778758,62,0
3052,3374,KANK1,ENSG00000107104,0.0011896111982616973,0.5292831069648183,0.8047274252371077,47,0
6402,7150,GCC2,ENSG00000135968,0.0011891683317580312,0.01136922508280561,0.10771926435598154,318,0
10389,11694,HIF1AN,ENSG00000166135,0.0011887897357896523,0.510770811036048,0.7926007732776981,27,0
10852,12247,H1-4,ENSG00000168298,0.0011885035375173946,0.21246088732958202,0.54607354606428,137,0
15756,20814,HSPB2-C11orf52,ENSG00000254445,0.0011882893741130829,0.7871249028648089,0.9223647299094996,4,0
12007,13681,VCPIP1,ENSG00000175073,0.0011875008452026283,0.39377104370387195,0.7125774277342211,34,0
485,537,TUBG2,ENSG00000037042,0.0011867986117698708,0.661837953379466,0.8671664336616471,49,0
14811,17538,CHIC1,ENSG00000204116,0.0011858574580401182,0.6176507836855354,0.8485738505851768,12,0
15151,18624,NUDT19,ENSG00000213965,0.0011850688128899306,0.5129585520575474,0.7940632599820364,39,0
1101,1204,NFATC3,ENSG00000072736,0.0011839451075627886,0.14352540341725656,0.45790822542602055,58,0
11436,12956,ASXL1,ENSG00000171456,0.0011836218866793549,0.5175869179575637,0.7970308784962522,68,0
5118,5704,SNRPB,ENSG00000125835,0.0011827783478010033,0.02633104396588331,0.18284321940240936,360,0
11713,13312,CCDC96,ENSG00000173013,0.0011823372139285009,0.5123342222505967,0.7937226009846385,12,0
10653,12002,ZNF23,ENSG00000167377,0.001182100425163905,0.9099978879005004,0.9697126123126835,6,0
11367,12868,KYAT1,ENSG00000171097,0.0011812307871878146,0.49850889950336275,0.7848305696428357,5,0
10146,11417,VIRMA,ENSG00000164944,0.0011805192793183255,0.3899498564081625,0.708663161323908,66,0
3009,3327,POLD2,ENSG00000106628,0.001180480929341779,0.12504618334070278,0.42794343578413635,134,0
5413,6038,SNRPN,ENSG00000128739,0.0011801479155557197,0.18283831546667784,0.512319328852914,114,0
10836,12221,ZCCHC4,ENSG00000168228,0.0011794804172082381,0.24535888043048504,0.5862310248557844,22,0
10608,11949,COQ4,ENSG00000167113,0.001178075055833216,0.688172086301396,0.8788367103336018,135,0
6381,7123,RC3H1,ENSG00000135870,0.001177409328520298,0.1980055677701189,0.5289154152057639,100,0
7723,8627,LYAR,ENSG00000145220,0.0011751880000034967,0.13641518311474218,0.44707751319714517,75,0
3171,3513,ASPA,ENSG00000108381,0.0011750832200050354,0.9177997211690712,0.9716155885905425,6,0
5192,5787,THRA,ENSG00000126351,0.001174746888379256,0.36019633765297543,0.6860251295950069,45,0
6413,7162,CKAP4,ENSG00000136026,0.0011738761471797579,0.0921764566729137,0.3696385104832613,201,0
4057,4502,THADA,ENSG00000115970,0.00117310632540043,0.3476668390061013,0.6771149057192437,43,0
880,962,SMARCD1,ENSG00000066117,0.001172883881929707,0.23496490586906482,0.5755117207516481,94,0
2753,3037,PDCD5,ENSG00000105185,0.0011726599859139737,0.03854480267876412,0.23257129547985078,367,0
1796,1963,G2E3,ENSG00000092140,0.0011723583134321065,0.38563577431128004,0.7046680172192964,65,0
6428,7177,TBC1D4,ENSG00000136111,0.0011721202011766105,0.42594526948207634,0.7373944900718366,29,0
1787,1953,PPP2R3C,ENSG00000092020,0.0011720895138266798,0.19605385807192321,0.5262981068740581,77,0
14395,16902,ZNF460,ENSG00000197714,0.0011704742908477783,0.5888167125886496,0.8345850281623315,5,0
5443,6071,PSMA1,ENSG00000129084,0.001170386132199942,0.02719065502185751,0.18729162927094645,322,0
10262,11549,KLHDC2,ENSG00000165516,0.0011697355940034895,0.2748497853609517,0.6148174782943426,99,0
228,254,STARD3NL,ENSG00000010270,0.001169353618588246,0.47771936546612914,0.7713098141354464,71,0
3720,4127,PFDN1,ENSG00000113068,0.0011687560442914355,0.06880869200717,0.3216549011577979,235,0
11076,12510,MMGT1,ENSG00000169446,0.0011682451305979932,0.12801762079018464,0.4332760508685087,54,0
14069,16475,XPNPEP3,ENSG00000196236,0.0011680472137716909,0.6328135879034088,0.8543067671243452,48,0
14068,16474,SUPT5H,ENSG00000196235,0.0011666142314240553,0.07415810697602317,0.33565322569732603,207,0
1902,2079,TMED1,ENSG00000099203,0.0011662663705646992,0.3601409272861811,0.6860251295950069,100,0
2612,2875,SLC30A4,ENSG00000104154,0.0011644004420800643,0.9853345127166218,0.9954963739117642,11,0
12315,14089,PAWR,ENSG00000177425,0.001164360430486726,0.24196968672575114,0.5833479880722152,198,0
8347,9356,ANKRD50,ENSG00000151458,0.0011628031561320478,0.38755103900976573,0.7064524156237024,55,0
10702,12065,ZNF146,ENSG00000167635,0.0011621016839688475,0.4160573758512204,0.7305474028215925,77,0
6092,6806,TRPM1,ENSG00000134160,0.0011614305632455008,0.7614851301121016,0.9128240995218848,7,0
60,68,CDC27,ENSG00000004897,0.001160033693737235,0.3392891529867491,0.6697754666964195,121,0
13058,15058,CTNNA3,ENSG00000183230,0.0011597871780395508,0.7686026293212215,0.9157719935002475,1,0
751,823,QSER1,ENSG00000060749,0.0011595149423826384,0.42228759736227706,0.7352713435215091,74,0
11082,12518,CLIC4,ENSG00000169504,0.0011593085248023272,0.2634015144099008,0.6046714095305908,160,0
15290,19421,PPP3R1,ENSG00000221823,0.0011579009607948106,0.21915180918785437,0.5553645894406497,58,0
6097,6813,GSTM5,ENSG00000134201,0.0011543542146682738,0.6453933527183915,0.8597941317639751,10,0
2306,2534,MAP1LC3A,ENSG00000101460,0.0011531915003006612,0.24322776618146835,0.5843389799762104,109,0
1963,2149,CABIN1,ENSG00000099991,0.0011530900540362512,0.3435767087955435,0.6730292876695342,56,0
567,627,ANO2,ENSG00000047617,0.0011526487235512053,0.5410155172346488,0.8114983051366943,7,0
10627,11972,LOXHD1,ENSG00000167210,0.0011525191366672516,0.9369731252155366,0.9797408234930356,4,0
8914,10018,CPT2,ENSG00000157184,0.001152457713726021,0.46450819331621906,0.764037102721758,42,0
1512,1652,MECOM,ENSG00000085276,0.0011518718041479588,0.07560084612378039,0.33891057572175787,125,0
11152,12602,PYDC1,ENSG00000169900,0.0011515352165415173,0.9816529781046464,0.993886176161904,21,0
11830,13455,TOMM20,ENSG00000173726,0.001150183289904486,0.024466811863662483,0.17375927708594918,550,0
3442,3814,ASIC1,ENSG00000110881,0.0011484615504741668,0.9272365725411925,0.9759141540732325,5,0
10527,11853,MARF1,ENSG00000166783,0.001148119829595089,0.41817586262432116,0.7326017587272239,50,0
102,114,ASB4,ENSG00000005981,0.0011479910463094711,0.7572481411161,0.9121655737656974,2,0
1032,1125,AP3M2,ENSG00000070718,0.0011476911067102964,0.43694573886666765,0.7452875441034525,52,0
4637,5156,RNF2,ENSG00000121481,0.001146901670532922,0.36902433054504213,0.6924934338867159,48,0
4853,5397,BAZ2B,ENSG00000123636,0.001146074060729162,0.08406041255315017,0.3579823182554263,187,0
14931,17852,PSMB10,ENSG00000205220,0.001145877765820307,0.6205099588681882,0.8494242899451718,34,0
11534,13081,CYP4F22,ENSG00000171954,0.0011448487639427185,0.8450854011576319,0.9456506220928559,2,0
13151,15206,FAM162B,ENSG00000183807,0.0011445980312095748,0.5785259959923107,0.8284516178388431,9,0
9868,11108,IFT122,ENSG00000163913,0.0011439234526319938,0.6260107914714894,0.8524504520444199,22,0
340,376,IGF1,ENSG00000017427,0.001143877479163083,0.4907664296351658,0.7802038660739467,22,0
9414,10595,BCL6B,ENSG00000161940,0.001143225601741246,0.8536210618865108,0.949708225579864,7,0
624,687,COL23A1,ENSG00000050767,0.0011429078876972198,0.8049173327445537,0.9284280415850685,5,0
1820,1989,UNC13D,ENSG00000092929,0.0011424896445997217,0.4663397220063684,0.7650213752523072,47,0
4348,4822,SLC16A7,ENSG00000118596,0.0011421320701224937,0.07465462866216935,0.3365118646524841,108,0
13913,16268,TMEM120B,ENSG00000188735,0.001141158485552296,0.9150629852686814,0.9711560917799695,32,0
15965,22603,SEC22B,ENSG00000265808,0.0011400708052165369,0.6540762714748016,0.8637910708057585,68,0
14484,17030,ZNF649,ENSG00000198093,0.0011396214365959167,0.6194859456419788,0.8492241262534568,5,0
10868,12267,ING5,ENSG00000168395,0.0011393237351016564,0.20213675805157394,0.5340631805792848,55,0
5747,6424,RAMP2,ENSG00000131477,0.0011388396693242562,0.37491084617750836,0.6972537681217673,37,0
2665,2937,DCTN6,ENSG00000104671,0.0011384033292917341,0.08722013473579468,0.36092898928640016,116,0
2485,2735,ZNF821,ENSG00000102984,0.0011383601774772008,0.40826196302345763,0.7239821714687508,30,0
7269,8113,DYM,ENSG00000141627,0.001138303739329179,0.4640419945269557,0.7634891017687833,36,0
4968,5530,PEX6,ENSG00000124587,0.0011374392502364657,0.7473512387448052,0.9068331064392416,21,0
87,98,CROT,ENSG00000005469,0.0011367092374712229,0.3874026537398646,0.7063404085075247,64,0
9784,11010,WDFY3,ENSG00000163625,0.0011357527628943727,0.4004940505486799,0.7179642351462379,37,0
620,683,LAMC3,ENSG00000050555,0.001133623719215393,0.7618798579052202,0.9128240995218848,5,0
3669,4071,TFEB,ENSG00000112561,0.0011326191680771963,0.9685493788614072,0.9895613621406248,14,0
3180,3523,GOSR2,ENSG00000108433,0.0011310358381559772,0.3446450978051303,0.6739846183939778,93,0
15183,18668,ANG,ENSG00000214274,0.0011300008487084817,0.5298968223597249,0.8049187382268194,58,0
14160,16594,ZNF782,ENSG00000196597,0.0011299848556518555,0.6293513335875345,0.8535455988201192,6,0
8161,9135,CCDC82,ENSG00000149231,0.0011292261115851856,0.1698023237129369,0.4968697925466436,105,0
15860,21169,LINC01169,ENSG00000259471,0.0011287927627563477,0.7716217959326861,0.9168616133170177,1,0
1571,1718,TRIP6,ENSG00000087077,0.0011284620303547745,0.1460912495486975,0.4616892078898568,165,0
12176,13893,SLC35G1,ENSG00000176273,0.0011283206187334715,0.5044092228501615,0.7880151391301101,51,0
14989,17944,LOH12CR2,ENSG00000205791,0.001127117034047842,0.6092249304107036,0.845071931310155,20,0
4188,4644,BMP8B,ENSG00000116985,0.0011267416179180146,0.9723306043887574,0.9909569315428317,5,0
8946,10054,APPL1,ENSG00000157500,0.0011263791392645184,0.2049585668990508,0.5361994761942317,212,0
12694,14561,HARBI1,ENSG00000180423,0.0011251307307527615,0.9522608777860597,0.9842431781149854,26,0
14951,17881,MT1A,ENSG00000205362,0.0011251037567853927,0.39367255558462755,0.7125774277342211,25,0
6497,7252,TRA2B,ENSG00000136527,0.001125075732983771,0.012492537391225323,0.11449026512691499,610,0
7404,8270,ZNF697,ENSG00000143067,0.001124081512292226,0.6204554904909163,0.8494212878074732,6,0
